filename,length,entropy,mean,variance,min,max,marker
s0686.hex,8249,7.9794341135862314,127.1905685537641,5415.416465781729,0,255,|ARCH:arm64|
s0687.hex,2096,7.921725278751815,125.98902671755725,5445.638715464935,0,255,|ARCH:arm|
s0688.hex,2126,7.892719553858409,127.1862652869238,5570.300206465841,0,255,|ARCH:powerpc|
s0689.hex,566,7.592693960559241,120.40282685512368,5202.078013210303,0,255,|ARCH:x86_64|
s0690.hex,4142,7.953833769634593,125.36021245774988,5281.728769438203,0,255,|ARCH:arm64|
s0691.hex,2099,7.902261333732328,129.41686517389232,5343.192111945137,0,255,|ARCH:x86_64|
s0692.hex,2103,7.918152587565179,123.37422729434142,5290.1476381927505,0,255,|ARCH:powerpc|
s0693.hex,572,7.5721500653826785,118.98076923076923,5398.6132665411515,0,254,|ARCH:x86|
s0694.hex,581,7.584632700573615,123.5869191049914,4899.15810771979,0,255,|ARCH:arm64|
s0695.hex,4167,7.951783803854419,125.86801055915527,5458.666524071883,0,255,|ARCH:arm64|
s0696.hex,4164,7.951538050147338,126.47478386167147,5349.726309391324,0,255,|ARCH:mips|
s0697.hex,4156,7.959370123470214,127.3337343599615,5476.37009394676,0,255,|ARCH:mips|
s0698.hex,316,7.141088928803863,114.24367088607595,4714.165308043583,3,252,|ARCH:powerpc|
s0699.hex,8237,7.979503023255067,127.46837440815831,5470.358020096312,0,255,|ARCH:arm|
s0700.hex,568,7.62748581420398,120.02112676056338,5218.781243800833,0,254,|ARCH:arm64|
s0701.hex,4140,7.952055316113419,126.32850241545894,5355.286289061588,0,255,|ARCH:arm|
s0702.hex,2097,7.90376251763865,125.62470195517406,5328.358436069968,0,255,|ARCH:powerpc|
s0703.hex,568,7.584466269887069,122.89788732394366,5563.25013638167,1,255,|ARCH:arm64|
s0704.hex,4153,7.946941365749338,127.1851673489044,5472.80631021158,0,255,|ARCH:arm|
s0705.hex,4158,7.954751413326401,127.84199134199135,5333.783835572796,0,255,|ARCH:arm64|
s0706.hex,2092,7.903437517501915,130.26816443594646,5583.543288600112,0,255,|ARCH:x86|
s0707.hex,4145,7.956513500647776,126.39179734620024,5421.799691461947,0,255,|ARCH:powerpc|
s0708.hex,2109,7.912479396119656,124.98245614035088,5269.567733938926,0,255,|ARCH:mips|
s0709.hex,560,7.628789387108437,126.99285714285715,5048.153520408163,0,255,|ARCH:arm64|
s0710.hex,2086,7.893722181194831,124.17018216682646,5434.624441673431,0,255,|ARCH:mips|
s0711.hex,293,7.153446467540632,117.53924914675768,4958.903749606868,1,253,|ARCH:arm64|
s0712.hex,582,7.684909064771209,123.21649484536083,5340.561377404613,1,255,|ARCH:mips|
s0713.hex,2107,7.891397751896714,125.7532036070242,5491.696092015022,0,255,|ARCH:arm|
s0714.hex,8244,7.974537499587392,125.6172974284328,5473.033427145404,0,255,|ARCH:x86|
s0715.hex,4146,7.950436329200048,127.45586107091172,5373.037246159184,0,255,|ARCH:x86_64|
s0716.hex,8244,7.97387709918241,125.98689956331877,5488.449124836588,0,255,|ARCH:x86|
s0717.hex,2096,7.915425607150719,127.54198473282443,5253.1079701066365,0,255,|ARCH:x86|
s0718.hex,4145,7.958896316936763,126.88250904704464,5454.681250158242,0,255,|ARCH:mips|
s0719.hex,2092,7.906584350615196,124.71271510516253,5371.584293393022,0,255,|ARCH:mips|
s0720.hex,560,7.5644864334677475,122.55714285714286,4913.936020408163,0,255,|ARCH:arm64|
s0721.hex,2099,7.909338672880234,126.30776560266794,5339.765213635386,0,255,|ARCH:arm|
s0722.hex,4153,7.958987041719099,126.50614013965807,5425.976425096663,0,255,|ARCH:x86|
s0723.hex,2109,7.902834188373922,126.85917496443813,5420.406436682995,0,255,|ARCH:x86_64|
s0724.hex,309,7.245213777057727,119.25242718446601,4970.8035944324,0,255,|ARCH:powerpc|
s0725.hex,2090,7.899801767552666,128.4444976076555,5520.45074723564,0,255,|ARCH:x86_64|
s0726.hex,8247,7.975093509913221,126.58324239117255,5527.325403673877,0,255,|ARCH:x86_64|
s0727.hex,299,7.134279915012587,122.43812709030101,4541.048847328329,4,255,|ARCH:arm|
s0728.hex,321,7.269264847031518,119.44548286604362,4996.091264642229,0,255,|ARCH:arm64|
s0729.hex,295,7.29702219331239,116.09491525423729,4943.957092789428,0,255,|ARCH:arm64|
s0730.hex,8250,7.97904540507278,126.89345454545455,5407.624405641874,0,255,|ARCH:arm64|
s0731.hex,8227,7.976117202301527,128.84040354928894,5478.749902742216,0,255,|ARCH:x86|
s0732.hex,8251,7.979282992359461,127.3559568537147,5385.56678641627,0,255,|ARCH:arm64|
s0733.hex,4149,7.949580987480068,127.66907688599663,5504.752625346944,0,255,|ARCH:arm|
s0734.hex,4156,7.956411040700977,127.15134744947065,5315.706882207479,0,255,|ARCH:mips|
s0735.hex,327,7.154120374779425,111.24159021406727,4775.284141813727,0,253,|ARCH:x86|
s0736.hex,4165,7.953669701580253,127.29339735894358,5379.392909586403,0,255,|ARCH:mips|
s0737.hex,4134,7.955616177764329,130.49685534591194,5291.343362147919,0,255,|ARCH:arm64|
s0738.hex,4146,7.951723223073681,127.64978292329957,5460.3143957560615,0,255,|ARCH:mips|
s0739.hex,2111,7.9145658927522815,127.1435338702037,5448.4677921541115,0,255,|ARCH:powerpc|
s0740.hex,2100,7.9114520476926025,128.98619047619047,5395.720285487528,0,255,|ARCH:mips|
s0741.hex,2104,7.896784180803713,128.1972433460076,5249.283813693634,0,255,|ARCH:mips|
s0742.hex,563,7.635358899338623,124.79928952042629,5051.393107843353,0,255,|ARCH:arm|
s0743.hex,561,7.574685760564149,127.3048128342246,4981.6521871753075,0,255,|ARCH:arm64|
s0744.hex,326,7.158520744832752,121.29447852760737,4672.318190372238,2,255,|ARCH:mips|
s0745.hex,562,7.532171762758649,125.58718861209964,5231.576917718874,0,254,|ARCH:x86|
s0746.hex,298,7.260657858008717,118.17785234899328,5270.54890545471,1,253,|ARCH:arm64|
s0747.hex,594,7.5583298924306,122.67171717171718,4974.74576573819,0,255,|ARCH:arm64|
s0748.hex,4145,7.954381732524615,128.32593486127865,5438.430075271993,0,255,|ARCH:mips|
s0749.hex,561,7.610387026932149,122.41354723707664,5412.324522354721,1,255,|ARCH:x86|
s0750.hex,4144,7.955266484251369,126.75482625482626,5406.318750838539,0,255,|ARCH:arm64|
s0751.hex,2091,7.92050374450634,126.57867049258728,5416.21989894977,0,255,|ARCH:powerpc|
s0752.hex,8251,7.97614232516317,127.53557144588535,5459.507248791739,0,255,|ARCH:x86_64|
s0753.hex,594,7.578473101346696,117.83670033670033,5149.200605947239,0,255,|ARCH:mips|
s0754.hex,8241,7.974608624928124,127.02305545443514,5532.912949819641,0,255,|ARCH:arm|
s0755.hex,564,7.5929619327029485,123.81914893617021,5113.112682963634,0,255,|ARCH:powerpc|
s0756.hex,575,7.581522077490239,121.56521739130434,5216.885746691872,0,255,|ARCH:arm64|
s0757.hex,4160,7.961815277343024,125.92548076923077,5450.702139191938,0,255,|ARCH:arm64|
s0758.hex,557,7.55745450721249,117.29443447037701,5013.823541735832,0,253,|ARCH:mips|
s0759.hex,584,7.586002883657105,122.44006849315069,5048.945038351473,0,255,|ARCH:arm|
s0760.hex,4138,7.958403668603887,128.346302561624,5437.756584927307,0,255,|ARCH:mips|
s0761.hex,2095,7.9102196773143625,126.78758949880668,5528.684714714544,0,255,|ARCH:powerpc|
s0762.hex,2110,7.898178949935444,122.21137440758294,5331.316458300577,0,255,|ARCH:arm64|
s0763.hex,562,7.563982997829442,122.47330960854093,5339.957472676385,0,255,|ARCH:x86_64|
s0764.hex,565,7.577427481827954,125.30796460176991,4945.6963082465345,1,255,|ARCH:x86_64|
s0765.hex,307,7.116488627202762,114.51791530944625,4581.226877738756,1,255,|ARCH:arm64|
s0766.hex,4156,7.960563030204095,128.3587584215592,5443.84265909371,0,255,|ARCH:x86_64|
s0767.hex,4168,7.961260462099085,127.37068138195778,5439.424255581784,0,255,|ARCH:arm64|
s0768.hex,568,7.557433467058315,119.21302816901408,5450.822576745685,0,255,|ARCH:arm64|
s0769.hex,8235,7.978827613144523,127.12471159684274,5395.694100933824,0,255,|ARCH:mips|
s0770.hex,2085,7.8871272004792505,128.59664268585132,5148.473753716451,0,255,|ARCH:x86|
s0771.hex,555,7.607337731291542,125.81441441441441,5260.064657089522,0,255,|ARCH:powerpc|
s0772.hex,596,7.595989930694193,123.91107382550335,5170.735380726093,0,254,|ARCH:x86_64|
s0773.hex,566,7.554737729654151,126.87102473498233,5317.833188702569,1,255,|ARCH:x86_64|
s0774.hex,311,7.245874829470047,117.02893890675242,4857.976654501091,4,255,|ARCH:powerpc|
s0775.hex,575,7.579255757511143,123.91826086956522,5123.27853610586,1,255,|ARCH:x86_64|
s0776.hex,4158,7.95971902881083,127.00889850889851,5445.1016524182705,0,255,|ARCH:powerpc|
s0777.hex,319,7.118594150519424,116.7962382445141,4717.134029736343,0,255,|ARCH:mips|
s0778.hex,4164,7.955189318920058,124.55979827089337,5424.336721957384,0,255,|ARCH:x86|
s0779.hex,576,7.564795897825486,127.328125,5175.390597873264,0,254,|ARCH:mips|
s0780.hex,2102,7.912497329215684,126.86203615604187,5491.946712885468,0,255,|ARCH:powerpc|
s0781.hex,4137,7.957211956409399,126.3055354121344,5519.050955581112,0,255,|ARCH:x86_64|
s0782.hex,2086,7.896169291000148,126.44870565675934,5361.937685285367,0,255,|ARCH:arm|
s0783.hex,2092,7.888897473982942,125.20219885277247,5376.0647561593105,0,255,|ARCH:arm64|
s0784.hex,308,7.187143584848449,123.98701298701299,5055.441389779052,1,255,|ARCH:arm|
s0785.hex,2122,7.912686366294977,127.05325164938738,5520.069266052601,0,255,|ARCH:mips|
s0786.hex,2100,7.887005990207869,127.24428571428571,5477.042705442177,0,255,|ARCH:powerpc|
s0787.hex,4146,7.947496877468836,126.02725518572117,5340.761196373375,0,255,|ARCH:arm64|
s0788.hex,8250,7.977210663940236,126.65430303030303,5356.418190574839,0,255,|ARCH:powerpc|
s0789.hex,561,7.566468501374276,126.80570409982175,5373.258149281427,0,255,|ARCH:arm|
s0790.hex,589,7.582052753255421,121.3157894736842,5005.353587704405,0,255,|ARCH:arm64|
s0791.hex,2106,7.90243030515773,124.98670465337132,5440.70162760223,0,255,|ARCH:x86|
s0792.hex,565,7.68354684334468,121.72743362831858,5644.297388988957,0,255,|ARCH:powerpc|
s0793.hex,4161,7.9541389844456,127.24657534246575,5450.204521436825,0,255,|ARCH:powerpc|
s0794.hex,313,7.199332638073254,114.99361022364218,4429.028713164368,1,254,|ARCH:mips|
s0795.hex,8235,7.980310713238705,127.59247115968428,5444.560089036053,0,255,|ARCH:mips|
s0796.hex,309,7.2136560103117295,119.67637540453075,5342.561933787874,0,254,|ARCH:mips|
s0797.hex,4175,7.946752883140779,126.90610778443114,5400.856812994371,0,255,|ARCH:mips|
s0798.hex,313,7.238226885329666,125.38658146964856,5348.690810358378,0,255,|ARCH:x86|
s0799.hex,8251,7.975994025941298,127.1767058538359,5493.285221532555,0,255,|ARCH:x86|
s0800.hex,325,7.0734643528500305,114.28,3967.358523076923,0,255,|ARCH:x86|
s0801.hex,8241,7.979136027155538,128.0319136027181,5402.500498328174,0,255,|ARCH:x86_64|
s0802.hex,4166,7.9599951470543635,126.75420067210754,5291.248752157523,0,255,|ARCH:arm64|
s0803.hex,317,7.246516613957588,114.09779179810725,4677.192329508702,2,254,|ARCH:x86|
s0804.hex,2113,7.908607640422349,127.69427354472315,5342.001183487881,0,255,|ARCH:mips|
s0805.hex,574,7.582155905498324,127.3170731707317,5421.345457635761,0,255,|ARCH:x86|
s0806.hex,4151,7.953304118208531,126.30233678631654,5317.875106560629,0,255,|ARCH:powerpc|
s0807.hex,315,7.2559806298080005,125.66984126984127,4798.100519022424,2,254,|ARCH:mips|
s0808.hex,577,7.58790522519114,122.23050259965338,5193.969398880842,0,255,|ARCH:mips|
s0809.hex,4170,7.953458646100323,127.77194244604317,5360.505543708918,0,255,|ARCH:arm64|
s0810.hex,319,7.235238231494077,119.35109717868339,4843.782686883974,0,253,|ARCH:x86_64|
s0811.hex,564,7.575511377667937,124.74645390070921,5300.228267567024,0,255,|ARCH:mips|
s0812.hex,324,7.202978669886194,121.80555555555556,4836.767746913581,0,255,|ARCH:arm|
s0813.hex,4156,7.955641331335101,125.96535129932627,5459.693698408832,0,255,|ARCH:x86_64|
s0814.hex,563,7.56305700170648,122.76731793960924,5683.1057169628575,0,255,|ARCH:x86_64|
s0815.hex,560,7.536060827682672,122.73035714285714,5238.654078443878,0,255,|ARCH:x86|
s0816.hex,566,7.546832760458622,119.98763250883393,5166.30550075541,0,255,|ARCH:arm|
s0817.hex,2104,7.906103720442387,127.9477186311787,5313.616087951249,0,255,|ARCH:x86|
s0818.hex,306,7.239948035500506,116.89869281045752,5252.947253193216,0,255,|ARCH:mips|
s0819.hex,2089,7.913400329990763,125.75442795595978,5497.564873882914,0,255,|ARCH:mips|
s0820.hex,2087,7.920609136736961,124.5428845232391,5310.734025795481,0,255,|ARCH:x86_64|
s0821.hex,321,7.180662648089444,109.37071651090342,4731.45446958007,1,255,|ARCH:x86_64|
s0822.hex,304,7.1893190039748,119.02631578947368,5000.249307479225,0,255,|ARCH:arm64|
s0823.hex,326,7.110539669938221,120.03374233128834,4510.842419737288,0,255,|ARCH:powerpc|
s0824.hex,2115,7.907861804940137,125.69267139479905,5221.644556220624,0,255,|ARCH:mips|
s0825.hex,8259,7.977953512874251,125.6176292529362,5471.550608206898,0,255,|ARCH:powerpc|
s0826.hex,332,7.148557616561116,112.355421686747,4846.09054289447,0,254,|ARCH:powerpc|
s0827.hex,8237,7.9753160019732965,126.20796406458662,5438.829277353085,0,255,|ARCH:arm64|
s0828.hex,578,7.554227155403279,123.90657439446366,5395.980891033393,0,254,|ARCH:x86_64|
s0829.hex,8261,7.97859472223288,127.09550901827866,5443.197148454737,0,255,|ARCH:powerpc|
s0830.hex,309,7.2074454730860795,121.0,4894.42071197411,0,254,|ARCH:arm64|
s0831.hex,577,7.581588805124803,122.02599653379549,5073.533119674165,0,255,|ARCH:x86|
s0832.hex,2100,7.9107139445097685,126.94285714285714,5233.6005442176875,0,255,|ARCH:arm|
s0833.hex,2108,7.9012846569295245,125.47770398481974,5477.97246303951,0,255,|ARCH:x86_64|
s0834.hex,566,7.632002237937886,127.54770318021201,5195.700021226386,0,255,|ARCH:x86_64|
s0835.hex,574,7.544452368188886,124.28919860627178,5146.850162075538,0,255,|ARCH:powerpc|
s0836.hex,302,7.187621358527738,124.81788079470199,4996.4800776281745,0,255,|ARCH:mips|
s0837.hex,8267,7.978075374110182,126.614733276884,5319.343404558713,0,255,|ARCH:powerpc|
s0838.hex,316,7.265722086985047,115.89873417721519,5073.572023714149,0,255,|ARCH:arm|
s0839.hex,324,7.159460566583386,117.70987654320987,4570.471383935376,2,251,|ARCH:powerpc|
s0840.hex,4151,7.953651531388478,126.35124066490002,5495.297010626494,0,255,|ARCH:x86_64|
s0841.hex,304,7.2027731038174005,121.74342105263158,4816.980219875347,1,255,|ARCH:arm|
s0842.hex,2121,7.907619400650861,125.11221122112211,5312.971849943127,0,255,|ARCH:arm64|
s0843.hex,4143,7.955488586954054,126.92251991310644,5363.665008180572,0,255,|ARCH:mips|
s0844.hex,563,7.644521449065215,126.10657193605684,5109.60498345264,0,255,|ARCH:powerpc|
s0845.hex,317,7.254687246341761,116.03785488958991,4458.560081202918,0,255,|ARCH:x86|
s0846.hex,585,7.573551823697233,121.3025641025641,5056.93580539119,0,255,|ARCH:mips|
s0847.hex,577,7.635324619296772,123.86481802426343,4819.593510928757,0,255,|ARCH:x86|
s0848.hex,8257,7.978665566410431,126.34661499333899,5452.481287136861,0,255,|ARCH:powerpc|
s0849.hex,2097,7.902190032432843,125.32808774439675,5231.320112366168,0,255,|ARCH:powerpc|
s0850.hex,315,7.224735826507217,122.0984126984127,5438.99666414714,0,255,|ARCH:arm64|
s0851.hex,557,7.614267131783019,122.54937163375224,5191.09136854591,0,255,|ARCH:x86|
s0852.hex,306,7.2852888949153,119.74183006535948,5091.825505147593,0,255,|ARCH:x86_64|
s0853.hex,562,7.515303831545312,124.08896797153025,5646.547244842391,0,255,|ARCH:x86_64|
s0854.hex,4139,7.9617089766871345,128.73616815655956,5461.714881765393,0,255,|ARCH:mips|
s0855.hex,572,7.589847247161071,126.87587412587412,5369.224103256883,0,255,|ARCH:x86_64|
s0856.hex,584,7.603519824893106,120.18835616438356,5185.8926041471195,0,254,|ARCH:x86_64|
s0857.hex,2091,7.908794043587888,127.9220468675275,5408.564463720424,0,255,|ARCH:mips|
s0858.hex,303,7.205356358251105,114.05610561056106,4788.515003975645,0,255,|ARCH:x86_64|
s0859.hex,564,7.590977153485283,125.16843971631205,4635.147159976862,0,255,|ARCH:x86_64|
s0860.hex,4174,7.959225439152926,125.88715860086248,5396.969298442982,0,255,|ARCH:arm64|
s0861.hex,300,7.21988016060007,122.30666666666667,4808.059288888889,0,255,|ARCH:arm|
s0862.hex,562,7.567163701701409,125.91637010676156,5375.272365471562,1,255,|ARCH:mips|
s0863.hex,2114,7.91942080852604,122.48770104068117,5323.796679388391,0,255,|ARCH:x86|
s0864.hex,8277,7.980240194718282,126.93173855261568,5447.72773133771,0,255,|ARCH:x86_64|
s0865.hex,311,7.210078418064553,110.78778135048232,4745.987117585633,2,255,|ARCH:x86|
s0866.hex,556,7.614069424856626,124.74280575539568,5128.493203638528,0,255,|ARCH:arm|
s0867.hex,560,7.5864285495635,121.08392857142857,4880.4090274234695,0,255,|ARCH:arm64|
s0868.hex,558,7.589005208760283,119.77060931899642,5256.528025076759,1,255,|ARCH:x86_64|
s0869.hex,2096,7.892651787109755,126.22614503816794,5076.273285902628,0,255,|ARCH:x86_64|
s0870.hex,305,7.185988117693538,116.38032786885246,5129.652072023649,0,255,|ARCH:x86_64|
s0871.hex,293,7.217994622432247,124.3617747440273,5239.91690060455,0,255,|ARCH:arm|
s0872.hex,572,7.59569539934135,121.3548951048951,4838.319853660326,0,255,|ARCH:powerpc|
s0873.hex,316,7.223285664408411,123.7373417721519,4701.731643566735,1,252,|ARCH:arm|
s0874.hex,311,7.175384458559721,120.60128617363344,4972.779934037076,0,255,|ARCH:arm64|
s0875.hex,303,7.171702935882917,119.51815181518151,5687.483993943949,0,255,|ARCH:arm64|
s0876.hex,565,7.665453359226938,121.18230088495575,5064.591545148406,0,255,|ARCH:arm|
s0877.hex,571,7.616915277267284,124.73204903677758,5303.411564803199,0,254,|ARCH:x86|
s0878.hex,297,7.1914202169371055,122.54882154882155,5289.156707365461,0,255,|ARCH:arm64|
s0879.hex,2092,7.910365002807395,126.57456978967495,5526.116332271898,0,255,|ARCH:x86_64|
s0880.hex,2095,7.911974932790795,127.26443914081146,5222.238425162764,0,255,|ARCH:mips|
s0881.hex,323,7.2180612452822634,118.77708978328174,4950.9162553077285,1,255,|ARCH:mips|
s0882.hex,2122,7.906089458608349,125.79217719132893,5372.90261552374,0,255,|ARCH:powerpc|
s0883.hex,578,7.608307399289405,123.83217993079585,5037.437234348247,0,255,|ARCH:x86|
s0884.hex,2097,7.895797616244176,123.69384835479256,5355.56578476098,0,255,|ARCH:arm|
s0885.hex,4160,7.956474151941091,128.69326923076923,5477.060723927515,0,255,|ARCH:powerpc|
s0886.hex,559,7.558036414440552,124.31842576028623,5267.25102006202,0,255,|ARCH:powerpc|
s0887.hex,335,7.218462137740636,117.43880597014926,5083.422374693696,1,252,|ARCH:x86_64|
s0888.hex,313,7.188799808693822,115.47923322683707,4343.789504843369,0,253,|ARCH:powerpc|
s0889.hex,4175,7.960553064410194,125.33988023952095,5382.449990404819,0,255,|ARCH:powerpc|
s0890.hex,564,7.519409134163604,119.63120567375887,5195.789522659826,0,254,|ARCH:powerpc|
s0891.hex,8263,7.977990098293484,126.79656299164952,5390.607167177655,0,255,|ARCH:mips|
s0892.hex,4130,7.947047324913183,129.6491525423729,5323.489254729758,0,255,|ARCH:x86|
s0893.hex,4172,7.950952800472736,125.76558005752636,5351.219256303035,0,255,|ARCH:x86_64|
s0894.hex,4158,7.952839823437243,127.62530062530062,5425.93175045075,0,255,|ARCH:x86_64|
s0895.hex,4149,7.958947304512224,126.41841407568089,5464.456889169587,0,255,|ARCH:x86_64|
s0896.hex,4156,7.956216938565586,126.35875842155919,5421.5746128954415,0,255,|ARCH:powerpc|
s0897.hex,2103,7.9026314594623726,125.85021398002853,5366.609518499148,0,255,|ARCH:arm|
s0898.hex,4158,7.9555870982912875,127.81361231361231,5364.128559293663,0,255,|ARCH:mips|
s0899.hex,319,7.165939724088662,118.27272727272727,4672.806497577657,0,255,|ARCH:arm|
s0900.hex,557,7.6191716199623,122.50448833034112,5350.623408939271,0,255,|ARCH:arm64|
s0901.hex,316,7.257320118529181,118.64556962025317,4699.545265181861,0,253,|ARCH:arm64|
s0902.hex,306,7.260178847870908,123.79411764705883,4696.346501345637,0,253,|ARCH:x86|
s0903.hex,2105,7.913218348192002,128.54536817102138,5473.982858593667,0,255,|ARCH:x86|
s0904.hex,548,7.651724453758527,125.69160583941606,5421.008907640257,0,255,|ARCH:arm|
s0905.hex,2089,7.913670823225242,130.14743896601246,5329.857629870019,0,255,|ARCH:arm|
s0906.hex,8267,7.980360993772234,127.83258739566953,5444.078178414855,0,255,|ARCH:powerpc|
s0907.hex,2106,7.920236092509836,128.28869895536562,5366.455114451633,0,255,|ARCH:powerpc|
s0908.hex,316,7.2114143038878,119.17088607594937,4922.5910511136035,0,254,|ARCH:mips|
s0909.hex,557,7.65584180565243,120.11669658886895,5381.489074904352,0,254,|ARCH:x86|
s0910.hex,8236,7.98050945214702,128.3016027197669,5427.814815304044,0,255,|ARCH:x86_64|
s0911.hex,326,7.211726198722158,117.1042944785276,4972.216116526779,2,255,|ARCH:x86|
s0912.hex,554,7.606792083623082,124.9332129963899,5047.979294008784,0,255,|ARCH:arm|
s0913.hex,2106,7.914028877273507,125.70037986704654,5308.650493682861,0,255,|ARCH:powerpc|
s0914.hex,8257,7.975905082586413,126.91849339953978,5339.397619723615,0,255,|ARCH:arm|
s0915.hex,8253,7.978707067030189,126.3214588634436,5390.781312205899,0,255,|ARCH:x86_64|
s0916.hex,4158,7.961125236271099,127.25036075036076,5477.1650732224325,0,255,|ARCH:mips|
s0917.hex,8246,7.978828001081498,125.9996361872423,5445.8417413180405,0,255,|ARCH:powerpc|
s0918.hex,2100,7.9145215502781,126.67714285714285,5509.551953741497,0,255,|ARCH:powerpc|
s0919.hex,2093,7.910748942888242,125.61634018155758,5426.2976211972245,0,255,|ARCH:arm64|
s0920.hex,569,7.531338837581761,120.31458699472759,4997.512634319761,1,255,|ARCH:x86_64|
s0921.hex,4149,7.961986460961704,127.52133044107013,5425.532263739688,0,255,|ARCH:mips|
s0922.hex,556,7.56450342820268,120.61870503597122,5457.847419905802,0,255,|ARCH:x86_64|
s0923.hex,311,7.162709286502304,119.17363344051446,5022.773709949235,0,255,|ARCH:arm|
s0924.hex,560,7.653560028212488,120.03928571428571,5154.062742346939,0,255,|ARCH:arm|
s0925.hex,4149,7.9527241171235605,125.92624728850325,5459.5293882068645,0,255,|ARCH:powerpc|
s0926.hex,573,7.603455637363977,119.59860383944154,5117.968025973947,0,254,|ARCH:powerpc|
s0927.hex,572,7.591391816327275,127.7937062937063,5358.8350652843665,0,255,|ARCH:arm|
s0928.hex,2117,7.910989523876732,127.17430325932924,5343.603534292541,0,255,|ARCH:arm64|
s0929.hex,571,7.614103588368916,122.68826619964973,5455.668146030714,0,255,|ARCH:x86_64|
s0930.hex,311,7.187758964771825,118.27009646302251,4758.904539862077,1,255,|ARCH:x86_64|
s0931.hex,561,7.558594044344179,130.54723707664886,5233.745094861798,0,255,|ARCH:arm64|
s0932.hex,304,7.229959493641382,120.46381578947368,4880.3473749134355,2,254,|ARCH:x86_64|
s0933.hex,4142,7.956991933217625,127.07194591984549,5446.876523446616,0,255,|ARCH:arm|
s0934.hex,8253,7.977357355494442,126.81861141403127,5385.044645739344,0,255,|ARCH:x86|
s0935.hex,302,7.273929078945853,126.00331125827815,5041.513234068681,2,255,|ARCH:x86|
s0936.hex,570,7.6506541136766675,120.04035087719298,5083.800126192675,0,252,|ARCH:arm64|
s0937.hex,306,7.123713945908031,118.66013071895425,4711.832201290102,0,255,|ARCH:arm64|
s0938.hex,4169,7.952778403415306,125.42168385704005,5372.684259961459,0,255,|ARCH:x86|
s0939.hex,2090,7.902973603578463,126.78516746411483,5298.650976168128,0,255,|ARCH:arm|
s0940.hex,4145,7.952046008643458,127.46851628468033,5407.981698763607,0,255,|ARCH:arm64|
s0941.hex,306,7.20821762391702,125.4673202614379,5548.490762100047,0,254,|ARCH:arm|
s0942.hex,4157,7.951296480160895,126.94106326677893,5424.200760283946,0,255,|ARCH:powerpc|
s0943.hex,576,7.640827259581354,124.57118055555556,5200.140766661843,0,255,|ARCH:x86|
s0944.hex,327,7.205287958619974,117.79510703363914,4682.768416425853,0,253,|ARCH:x86_64|
s0945.hex,2105,7.899855054065575,126.4541567695962,5512.62509554787,0,255,|ARCH:arm64|
s0946.hex,318,7.206013370763759,116.92767295597484,4860.249485779835,0,255,|ARCH:x86|
s0947.hex,547,7.562597699675853,130.18098720292505,4621.82647580788,0,255,|ARCH:x86|
s0948.hex,4143,7.958241485741525,128.55129133478155,5425.836555778749,0,255,|ARCH:arm64|
s0949.hex,570,7.571363803853007,126.79122807017544,5424.579221298861,0,255,|ARCH:x86|
s0950.hex,572,7.573835856433673,117.90384615384616,4870.674320871436,0,255,|ARCH:arm64|
s0951.hex,2106,7.9132577935674435,125.54510921177588,5102.813967058349,0,255,|ARCH:arm|
s0952.hex,572,7.642502757689251,126.47902097902097,5145.466343097462,0,255,|ARCH:powerpc|
s0953.hex,4158,7.956439340349091,125.84319384319384,5387.665647519423,0,255,|ARCH:powerpc|
s0954.hex,2104,7.894714013961817,128.76188212927758,5280.3373112864865,0,255,|ARCH:powerpc|
s0955.hex,303,7.157298553121859,121.73927392739274,5237.908919604832,0,255,|ARCH:arm|
s0956.hex,574,7.645350330205977,123.93205574912892,5097.7148957738955,0,255,|ARCH:powerpc|
s0957.hex,554,7.616155063781373,133.1480144404332,5521.274120606289,1,255,|ARCH:arm|
s0958.hex,8241,7.97609952783947,125.74554058973426,5461.419414951665,0,255,|ARCH:mips|
s0959.hex,314,7.178076284028639,113.92038216560509,5040.964998580064,0,254,|ARCH:mips|
s0960.hex,563,7.606757461625002,123.38898756660745,5153.136432900378,0,255,|ARCH:x86_64|
s0961.hex,2100,7.900444285293363,125.36238095238095,5416.11010861678,0,255,|ARCH:arm64|
s0962.hex,2098,7.906498528876682,122.1258341277407,5545.838312578779,0,255,|ARCH:x86|
s0963.hex,575,7.604815811582784,119.04695652173913,5285.592577693762,0,255,|ARCH:x86_64|
s0964.hex,2115,7.922064783519872,127.348463356974,5469.805287236836,0,255,|ARCH:mips|
s0965.hex,314,7.193395280938347,116.51273885350318,4649.6383727534585,0,254,|ARCH:powerpc|
s0966.hex,573,7.534046050019896,121.62303664921465,5046.636258143508,0,255,|ARCH:x86_64|
s0967.hex,575,7.525412281344124,124.9686956521739,4987.4355417769375,0,255,|ARCH:arm64|
s0968.hex,315,7.215282791495511,114.32063492063492,5129.633701184178,1,254,|ARCH:x86|
s0969.hex,8265,7.977086561539179,127.6604960677556,5519.479655410299,0,255,|ARCH:x86_64|
s0970.hex,299,7.254216485288782,115.43478260869566,5111.583539334012,1,253,|ARCH:powerpc|
s0971.hex,553,7.606207123446978,123.54611211573237,5407.831960472059,0,255,|ARCH:powerpc|
s0972.hex,4152,7.95528007492674,124.71844894026975,5601.809698172248,0,255,|ARCH:arm64|
s0973.hex,2101,7.917569452477449,126.58210376011424,5346.542164255773,0,255,|ARCH:powerpc|
